file,year,max_sqft
36675956108930.json,1965,
39686506042485.json,1965,
44698234430187.json,1965,
15634610129130.json,1965,
50712826053060.json,1965,
52716216053623.json,1965,
10624306007314.json,1965,
41690706045082.json,1965,
04615236003289.json,1965,
34673146061808.json,1965,
29102982930147.json,1965,
33670580119305.json,1965,
54753256100275.json,1965,
30664236027403.json,1965,
37683386039309.json,1965,
39685856109839.json,1965,
01100170124172.json,1965,
50755566052989.json,1965,
41688666043483.json,1965,
17640550108340.json,1965,
43694196047096.json,1965,
30736356030530.json,1965,
45699894530242.json,1965,
50712906111017.json,1965,
19643376011951.json,1965,
19649076021802.json,1965,
41689404135331.json,1965,
19647330111658.json,1965,
51713656053243.json,1965,
30666216029979.json,1965,
01612186001358.json,1965,
19645276013387.json,1965,
30736500138719.json,1965,
43694356111942.json,1965,
48705816060206.json,1965,
37683386109599.json,1965,
16639821630011.json,1965,
36676783631181.json,1965,
19647330117762.json,1965,
10739650140509.json,1965,
47104706069405.json,1965,
07617886098578.json,1965,
36677106108054.json,1965,
10621666006308.json,1965,
19651026109664.json,1965,
19647336016570.json,1965,
34673146106355.json,1965,
07617960732164.json,1965,
37684113730843.json,1965,
33671160116749.json,1965,
19647330101659.json,1965,
37737916039085.json,1965,
50710436052427.json,1965,
34752833430626.json,1965,
30665226028476.json,1965,
34674393430865.json,1965,
33670586032007.json,1965,
17640221730118.json,1965,
01611766090534.json,1965,
39685853930278.json,1965,
41689576044093.json,1965,
19647330111989.json,1965,
41690056044580.json,1965,
19646676108393.json,1965,
19753416022115.json,1965,
01612596001739.json,1965,
39103970124958.json,1965,
11626536007546.json,1965,
54105465430327.json,1965,
34674390114546.json,1965,
19648326107171.json,1965,
19645276013411.json,1965,
43694500123299.json,1965,
30665223033578.json,1965,
56768286055545.json,1965,
19647336018352.json,1965,
15635290116400.json,1965,
34673306033153.json,1965,
34673146098743.json,1965,
42691206046064.json,1965,
36677103630902.json,1965,
22655322230068.json,1965,
10739656006910.json,1965,
19647256057780.json,1965,
33670336114151.json,1965,
33752000102079.json,1965,
19649801995737.json,1965,
34674473430493.json,1965,
56725386111850.json,1965,
45699146050124.json,1965,
19650940122432.json,1965,
50711755034913.json,1965,
01316090131755.json,1965,
19649980119230.json,1965,
11754811135656.json,1965,
33751920105759.json,1965,
37683616111041.json,1965,
19647330132928.json,1965,
33671736115448.json,1965,
54755316107650.json,1965,
19645686013643.json,1949,
19644361931617.json,1965,
23752186111074.json,1965,
37681146116420.json,1965,
37682966039010.json,1965,
19647586020085.json,1965,
12630400129114.json,1965,
32103220108001.json,1965,
33671246104582.json,1965,
01612596111660.json,1965,
19647336018493.json,1965,
43695756047831.json,1965,
28662906117964.json,1965,
30103060141978.json,1965,
43695916047963.json,1965,
50712170142257.json,1965,
07617540140442.json,1965,
33672316109581.json,1965,
23656236025290.json,1965,
19647331934454.json,1965,
37683380119610.json,1965,
36676376035471.json,1965,
19647330102921.json,1965,
38684786093496.json,1965,
48705736109094.json,1965,
19649806058531.json,1965,
33672150114181.json,1965,
01613090101212.json,1965,
56726526062145.json,1965,
19734451939925.json,1965,
33670906032205.json,1965,
01751196002711.json,1965,
37103710124321.json,1965,
19753336115307.json,1965,
30665226028708.json,1965,
27659616120273.json,1965,
20652436105951.json,1965,
31668866111694.json,1965,
57727106116677.json,1965,
37684526059810.json,1965,
26736682635001.json,1965,
54753255430210.json,1965,
45700946050454.json,1965,
37683380108282.json,1965,
15636770136259.json,1965,
37683380107177.json,1965,
10621666006563.json,1965,
19643521930239.json,1965,
19647336017859.json,1965,
36676780100586.json,1965,
34103480136275.json,1965,
44697990117804.json,1965,
58727366056790.json,1965,
15635036009583.json,1965,
42767866060040.json,1965,
39685026070957.json,1965,
10621666006076.json,1965,
39686766042550.json,1965,
30665976029466.json,1965,
49709616093140.json,1965,
30739246029045.json,1965,
01612590130575.json,1965,
12626871230705.json,1965,
43696256093066.json,1965,
48705656051262.json,1965,
07618046005102.json,1965,
43693936046692.json,1965,
12768020124164.json,1965,
19647330127803.json,1965,
19647330106831.json,1965,
30666216029938.json,1965,
19645926014039.json,1965,
19647336018485.json,1965,
01611766000566.json,1965,
13632146008635.json,1965,
19647586020093.json,1965,
19647331934157.json,1965,
30665483032158.json,1965,
19647096014948.json,1965,
43694196047039.json,1965,
54722560109751.json,1965,
50712666053037.json,1965,
11754811130012.json,1965,
56725386055354.json,1965,
05615640530022.json,1965,
30736503035102.json,1965,
37683380118851.json,1965,
01611926000988.json,1965,
30665066028021.json,1956,
27754736026090.json,1965,
33670580100164.json,1965,
27660926026249.json,1965,
41690470129759.json,1965,
07617546003966.json,1965,
33670586113880.json,1965,
07618046071039.json,1965,
15636280134312.json,1965,
36678766067086.json,1965,
19647330101618.json,1965,
19647330106427.json,1965,
43694840123760.json,1965,
39754990108357.json,1965,
43693856046494.json,1965,
36678196036446.json,1965,
21654096024483.json,1965,
12627946007850.json,1965,
10622656006787.json,1965,
19647336019152.json,1965,
07616480100479.json,1965,
36677103630555.json,1965,
45701106101612.json,1965,
33671736108450.json,1965,
19645276061295.json,1965,
01100170136226.json,1965,
34673143430592.json,1965,
37683380135913.json,1965,
33670906032213.json,1965,
23656236104590.json,1965,
10739656006951.json,1965,
19650606023006.json,1965,
49709206060289.json,1965,
27102726119663.json,1965,
30665636028955.json,1965,
29664076027197.json,1965,
42692296060024.json,1965,
01611506090419.json,1965,
56724626055040.json,1965,
31750850108050.json,1965,
19647336104814.json,1965,
34765050139584.json,1965,
50755566052971.json,1965,
19646591934611.json,1965,
54721570114595.json,1965,
31668520127928.json,1965,
19650606022990.json,1965,
19647336017727.json,1965,
43695426047575.json,1965,
37683956116008.json,1965,
43695916049480.json,1965,
19649076021950.json,1965,
19647336058366.json,1965,
54722310100495.json,1965,
01612590118224.json,1965,
39103973930468.json,1965,
35752596049654.json,1965,
31669106109482.json,1965,
38769270132183.json,1910,
30664640100735.json,1965,
20651856113922.json,1965,
50711346113286.json,1965,
31668943131851.json,1965,
27661836026645.json,1965,
39686760118497.json,1965,
51713995130059.json,1965,
37737916039093.json,1965,
13630996008379.json,1965,
19734376114441.json,1965,
48705400123356.json,1965,
10621660140038.json,1965,
01611196090047.json,1965,
33669856031603.json,1965,
07617880116863.json,1965,
21654586058622.json,1965,
15633216009187.json,1965,
33752426108047.json,1965,
19647330133694.json,1965,
27660506106777.json,1965,
34673143432002.json,1965,
39686763930427.json,1965,
33751926108427.json,1965,
21654586024780.json,1965,
19647330126615.json,1965,
19647336019806.json,1965,
42750104231205.json,1965,
56105615630223.json,1965,
28662660108605.json,1965,
50711676052815.json,1965,
41690136044010.json,1965,
37680806066989.json,1965,
10621666006522.json,1965,
15737426110712.json,1965,
43694196046940.json,1965,
07617706004477.json,1965,
03100330330068.json,1965,
43696256072177.json,1965,
19647336017818.json,1965,
37683383732997.json,1965,
39685856042071.json,1965,
50711755034905.json,1965,
30666706115836.json,1965,
57726866056311.json,1965,
45699146050132.json,1965,
48705730129494.json,1965,
19648406021026.json,1965,
19647336015960.json,1965,
33670336031868.json,1965,
36678760110783.json,1965,
33671733335130.json,1965,
19647330121095.json,1965,
30666700116582.json,1965,
37683383730314.json,1965,
01611766090559.json,1965,
43693776093033.json,1965,
12629276008023.json,1965,
36676786035588.json,1965,
01611276095376.json,1965,
27661676026629.json,1965,
54722566054647.json,1965,
50755645035654.json,1965,
49707896051825.json,1965,
27660922735348.json,1965,
05615646003446.json,1965,
19647336018915.json,1965,
30736433037553.json,1965,
49104964930343.json,1965,
10621666006365.json,1965,
32669693230042.json,1965,
01612590130666.json,1965,
19647330131797.json,1965,
19651361934421.json,1965,
04615150435602.json,1965,
16638910122820.json,1965,
33670333330446.json,1965,
19650606023303.json,1965,
25658962537702.json,1965,
42692296045595.json,1965,
07617960126805.json,1965,
33751926114243.json,1965,
43696416048409.json,1965,
37681063732054.json,1965,
20652430135079.json,1965,
49710016052336.json,1965,
24736196025746.json,1965,
19643376011878.json,1965,
34674476034342.json,1965,
20764140115550.json,1965,
01611506090435.json,1965,
36677100133371.json,1965,
11626386007504.json,1965,
16639746111934.json,1965,
20652436112312.json,1965,
43694014331955.json,1965,
43696256099451.json,1965,
36676523631058.json,1965,
54720256054183.json,1864,
36678686036727.json,1965,
37680236095020.json,1965,
48705404830170.json,1965,
43696416048235.json,1965,
36676520126243.json,1965,
39754996118699.json,1965,
30665226028732.json,1965,
37683386089056.json,1965,
10621666088942.json,1965,
54755235434113.json,1965,
19648576106900.json,1965,
34674390121665.json,1965,
19647336018295.json,1965,
33670826084628.json,1965,
01612596001754.json,1965,
31750856031207.json,1965,
15637926010094.json,1965,
37681146096911.json,1965,
19647330130997.json,1965,
04614246002968.json,1965,
01612590100792.json,1965,
30666216058945.json,1965,
37683796119341.json,1965,
37683386039762.json,1965,
41690706059976.json,1965,
37683956040463.json,1965,
19647906020481.json,1965,
34739733430451.json,1965,
19647330124487.json,1965,
54718116053854.json,1965,
19651026023568.json,1965,
19753411937143.json,1965,
37682050141499.json,1965,
19757136011068.json,1965,
33672156032577.json,1965,
33103306069207.json,1965,
36678010132720.json,1965,
37737910131433.json,1965,
19734376012264.json,1965,
40688096043285.json,1965,
37683380118083.json,1965,
19647336020028.json,1965,
37679916037584.json,1965,
34752836104731.json,1965,
36678190141416.json,1965,
19647336019715.json,1965,
42692294230454.json,1965,
50711755031802.json,1965,
19647330122416.json,1965,
19648656021356.json,1965,
27754400106112.json,1965,
33751920105734.json,1965,
07617966099717.json,1965,
10621666006332.json,1965,
19647336061477.json,1965,
19647330124891.json,1965,
03739810330050.json,1965,
24656316025316.json,1965,
36677026035778.json,1965,
19753090135145.json,1965,
33670906106843.json,1965,
27659616109466.json,1965,
39686760139923.json,1965,
34765056112064.json,1965,
19642871930601.json,1965,
19752916022453.json,1965,
19646916014930.json,1965,
23656150101147.json,1965,
33670820120675.json,1965,
19647336110969.json,1965,
37679916037642.json,1965,
19647336017834.json,1965,
54722316054464.json,1965,
37681303734761.json,1965,
19647336019129.json,1965,
04755076003172.json,1965,
01612596118640.json,1936,
38684786104673.json,1965,
19645191937481.json,1965,
42767866116875.json,1965,
12630320124289.json,1965,
57726860129726.json,1965,
42691120137877.json,1965,
15636281533843.json,1965,
30665226028765.json,1965,
07618046113336.json,1965,
36678766037030.json,1965,
42691206109268.json,1965,
36677103633302.json,1965,
10738090123950.json,1965,
49708706113492.json,1965,
37682966109300.json,1965,
34674135731708.json,1965,
19643946012215.json,1965,
37683380124115.json,1965,
50755560113852.json,1965,
30664313038239.json,1965,
33672150111252.json,1965,
16639176010391.json,1965,
47736844730081.json,1965,
39685930141424.json,1965,
42691956045462.json,1965,
56725380119412.json,1965,
19647330101675.json,1965,
30664646027585.json,1965,
33671160125906.json,1965,
30664230121053.json,1965,
37680986066997.json,1965,
34765056066682.json,1965,
10621666006324.json,1965,
38684786041727.json,1965,
01612590109819.json,1965,
33670580118885.json,1965,
33672496114748.json,1965,
19648816119549.json,1965,
37679916037592.json,1965,
56725386055339.json,1965,
19643376011993.json,1965,
31669106031249.json,1965,
24753176025423.json,1965,
28662662835601.json,1965,
19734376012272.json,1965,
19647331932847.json,1965,
41689324130126.json,1965,
37735516037816.json,1965,
16639586113120.json,1965,
07618046110449.json,1965,
45699716050256.json,1965,
51105120138040.json,1965,
19647330129866.json,1965,
12628101233352.json,1965,
30664646027643.json,1965,
01611926056956.json,1965,
56737596055867.json,1965,
19647330112235.json,1965,
33670906104491.json,1965,
01750930136929.json,1965,
33751766120463.json,1965,
36677856036057.json,1965,
56768286055586.json,1965,
24656310141911.json,1965,
19645271932698.json,1965,
36677106068761.json,1965,
19647330140046.json,1965,
29663572935500.json,1965,
36676783632502.json,1965,
56725386107551.json,1965,
10767780122473.json,1965,
48705736051320.json,1965,
19647336019996.json,1965,
45701106050512.json,1965,
07616486061154.json,1965,
37680806108534.json,1965,
19647336112411.json,1965,
30665226028773.json,1965,
10621660108555.json,1965,
07617966004659.json,1965,
09619296005615.json,1965,
19647336019095.json,1965,
04755076003164.json,1965,
