cds_code,year_built,max_sqft
36677856036057,1965,
36677856102909,1965,
36677856105449,1965,
36677856110050,1965,
36678010131888,1965,
36678010132720,1965,
36678010141705,1965,
36678013630266,1965,
36678013634169,1965,
36678016036115,1965,
36678016100929,1965,
36678190100107,1965,
36678190100115,1965,
36678190137760,1965,
36678190141416,1965,
36678196036123,1965,
36678196036131,1965,
36678196036149,1965,
36678196036156,1965,
36678196036164,1965,
36678196036172,1965,
36678196036198,1965,
36678196036206,1965,
36678196036214,1965,
36678196036222,1965,
36678196036230,1965,
36678196036248,1965,
36678196036255,1965,
36678196036263,1965,
36678196036271,1965,
36678196036289,1965,
36678196036297,1965,
36678196036305,1965,
36678196036347,1965,
36678196036354,1965,
36678196036362,1965,
36678196036370,1965,
36678196036388,1965,
36678196036404,1965,
36678196036412,1965,
36678196036420,1965,
36678196036438,1965,
36678196036446,1965,
36678196113476,1965,
36678270113928,1965,
36678270137174,1965,
36678270137182,1965,
36678270137190,1965,
36678270137208,1965,
36678270137216,1965,
36678270137224,1965,
36678270137232,1965,
36678276036453,1965,
36678430102558,1965,
36678430107888,1965,
36678430110569,1965,
36678430118802,1965,
36678430123851,1965,
36678430127837,1965,
36678433630779,1965,
36678433630928,1965,
36678433634995,1965,
36678433635042,1965,
36678436036479,1965,
36678436036487,1965,
36678436036503,1965,
36678436036511,1965,
36678436036537,1965,
36678436036545,1965,
36678436036552,1965,
36678436036560,1965,
36678436036586,1965,
36678436036594,1965,
36678436059414,1965,
36678436059422,1965,
36678436061881,1965,
36678436067060,1965,
36678436108179,1965,
36678436111132,1965,
36678500102830,1965,
36678500116483,1965,
36678500121160,1965,
36678503630159,1965,
36678503630530,1965,
36678503630597,1965,
36678503633005,1965,
36678506036602,1965,
36678506036610,1965,
36678506036628,1965,
36678506036636,1965,
36678506036644,1965,
36678506036651,1965,
36678506036669,1965,
36678506036677,1965,
36678506036685,1965,
36678506036693,1965,
36678506059448,1965,
36678506059455,1965,
36678506061899,1965,
36678506105704,1965,
36678506106538,1965,
36678506107155,1965,
36678506108864,1965,
36678506111728,1965,
36678506111736,1965,
36678506111744,1965,
36678506114920,1965,
36678506114938,1965,
36678680133181,1965,
36678683630241,1965,
36678683635265,1965,
36678686036727,1965,
36678686036735,1965,
36678686036743,1965,
36678686068779,1965,
36678760107730,1965,
36678760109488,1965,
36678760109496,1965,
36678760109850,1965,
36678760110783,1965,
36678760116160,1965,
36678760116178,1965,
36678760117192,1965,
36678760120006,1965,
36678760120568,1965,
36678760121343,1965,
36678760122317,1965,
36678760125450,1965,
36678760126714,1965,
36678760127324,1965,
36678760127332,1965,
36678760127340,1965,
36678760127357,1965,
36678760128918,1965,
36678760128926,1965,
36678760133892,1965,
36678760136952,1965,
36678760141689,1965,
36678763630308,1965,
36678763630548,1965,
36678763630993,1965,
36678763631082,1965,
36678763631090,1965,
36678763632221,1965,
36678763632809,1965,
36678763634680,1965,
36678763635844,1965,
36678763636081,1965,
36678766036750,1965,
36678766036768,1965,
36678766036776,1965,
36678766036784,1965,
36678766036792,1965,
36678766036800,1965,
36678766036826,1965,
36678766036834,1965,
36678766036842,1965,
36678766036859,1965,
36678766036867,1965,
36678766036883,1965,
36678766036909,1965,
36678766036917,1965,
36678766036933,1965,
36678766036941,1965,
36678766036958,1965,
36678766036974,1965,
36678766036982,1965,
36678766037014,1965,
36678766037022,1965,
36678766037030,1965,
36678766037048,1965,
36678766037055,1965,
36678766037063,1965,
36678766037071,1965,
36678766037097,1965,
36678766037105,1965,
36678766037113,1965,
36678766037139,1965,
36678766037147,1965,
36678766037154,1965,
36678766037162,1965,
36678766037170,1965,
36678766059489,1965,
36678766059505,1965,
36678766059513,1965,
36678766061907,1965,
36678766061915,1965,
36678766061923,1965,
36678766067078,1965,
36678766067086,1965,
36678766068191,1965,
36678766068209,1965,
36678766068712,1965,
36678766068720,1965,
36678766098560,1965,
36678766109714,1965,
36678766110480,1965,
36678766112767,1965,
36678923636487,1965,
36678926037188,1965,
36679180106641,1965,
36679180108431,1965,
36679180108449,1965,
36679180113779,1965,
36679180138875,1965,
36679186037329,1965,
36679186037352,1965,
36679186037360,1965,
36679186037386,1965,
36679186101927,1965,
36679186105860,1965,
36679186106587,1965,
36679186109219,1965,
36679186109227,1965,
36679186110522,1965,
36679186113757,1965,
36679186117766,1965,
36679186118350,1965,
36679340110064,1965,
36679340125419,1965,
36679340137638,1965,
36679340138123,1965,
36679340140202,1965,
36679340142075,1965,
36679343630100,1965,
36679343630670,1965,
36679343630787,1965,
36679343638012,1965,
36679346059554,1965,
36679346114698,1965,
36679590101410,1965,
36679590101816,1965,
36679590114256,1965,
36679590117416,1965,
36679590119164,1965,
36679590124032,1965,
36679593633351,1965,
36679593638509,1965,
36679596037402,1965,
36679596037410,1965,
36679596037428,1965,
36679596108880,1965,
36679596110357,1965,
36679596114177,1965,
36738583630076,1965,
36738586035273,1965,
36738586109193,1965,
36738900111096,1965,
36738900118109,1965,
36738903630274,1965,
36738903630282,1965,
36738903631199,1965,
36738906035331,1965,
36738906035406,1965,
36738906035455,1965,
36738906104681,1965,
36739570110718,1965,
36739573630233,1965,
36739573630365,1965,
36739573630589,1965,
36739573631108,1965,
36739576036461,1965,
36739576037394,1965,
36739576106116,1965,
36739576106710,1965,
36739576108260,1965,
36739576112924,1965,
36739576112932,1965,
36750440112441,1965,
36750440114389,1965,
36750440116707,1965,
36750440118059,1965,
36750510115089,1965,
36750510136432,1965,
36750510136960,1965,
36750510137794,1965,
36750510138107,1965,
36750510139188,1965,
36750513630563,1965,
36750513630696,1965,
36750516035976,1965,
36750516106330,1965,
36750693630456,1965,
36750693637584,1965,
36750696037204,1965,
36750696037212,1965,
36750696037220,1965,
36750696037238,1965,
36750696037246,1965,
36750696037253,1965,
36750696037261,1965,
36750696037279,1965,
36750696037287,1965,
36750696037295,1965,
36750696037311,1965,
36750696109573,1965,
36750770108423,1965,
36750770110866,1965,
36750770122945,1965,
36750770141457,1965,
36750773630423,1965,
36750773630894,1965,
36750773631009,1965,
36750773631207,1965,
36750776035240,1965,
36750776035257,1965,
36750776035265,1965,
36750776037337,1965,
36750776107346,1965,
36750776110605,1965,
36750776112825,1965,
37103710108548,1965,
37103710115998,1965,
37103710120485,1965,
37103710120493,1965,
37103710124321,1965,
37103710128520,1965,
37103710128538,1965,
37103710134577,1965,
37103710136085,1965,
37103710137695,1965,
37103710137752,1965,
37103710138016,1965,
37103710138404,1965,
37103710138792,1965,
37103711996545,1965,
37103716069355,1965,
37103716119119,1965,
37679676037535,1965,
37679676106256,1965,
37679676109086,1965,
37679676109953,1965,
37679676118723,1965,
37679830134890,1965,
37679833730447,1965,
37679836037550,1965,
37679836115315,1965,
37679910108563,1965,
37679910111005,1965,
37679910119255,1965,
37679910136176,1965,
37679910139394,1965,
37679910140558,1965,
37679916037568,1965,
37679916037584,1965,
37679916037592,1965,
37679916037600,1965,
37679916037634,1965,
37679916037642,1965,
37679916037659,1965,
37679916037675,1965,
37679916037683,1965,
37679916037691,1965,
37679916037709,1965,
37679916037717,1965,
37679916037725,1965,
37679916037733,1965,
37679916037741,1965,
37679916069082,1965,
37679916093207,1965,
37679916101794,1965,
37679916106025,1965,
37679916110787,1965,
37679916112148,1965,
37679916112890,1965,
37679916118319,1965,
37680076037758,1965,
37680076037766,1965,
37680230101592,1965,
37680230105957,1965,
37680230105965,1965,
37680230108662,1965,
37680230114009,1965,
37680230119594,1965,
37680230127431,1965,
37680230135277,1965,
37680230138073,1965,
37680230141218,1965,
37680236037824,1965,
37680236037832,1965,
37680236037840,1965,
37680236037857,1965,
37680236037865,1965,
37680236037873,1965,
37680236037881,1965,
37680236037899,1965,
37680236037907,1965,
37680236037915,1965,
37680236037923,1965,
37680236037931,1965,
37680236037949,1965,
37680236037956,1965,
37680236037964,1965,
37680236037972,1965,
37680236037980,1965,
37680236037998,1965,
37680236038004,1965,
37680236038012,1965,
37680236038020,1965,
37680236038038,1965,
37680236038046,1965,
37680236066971,1965,
37680236069090,1965,
37680236070825,1965,
37680236095020,1965,
37680236095038,1965,
37680236107775,1965,
37680236108492,1965,
37680236109771,1965,
37680236111322,1965,
37680236113021,1965,
37680236115646,1965,
37680236115778,1965,
37680236116396,1965,
37680236116859,1965,
37680236118970,1965,
37680236118988,1965,
37680313731478,1965,
37680316038053,1965,
37680316038087,1965,
37680316059570,1965,
37680490127118,1965,
37680490129221,1965,
37680490132506,1965,
37680490136416,1965,
37680490136614,1965,
37680496038095,1965,
37680560110114,1965,
37680560114686,1965,
37680560141374,1965,
37680566038111,1965,
37680566088983,1965,
37680566110696,1965,
37680566115620,1965,
37680566117923,1965,
37680566120596,1965,
37680806038145,1965,
37680806038152,1965,
37680806066989,1965,
37680806095046,1965,
37680806099402,1965,
37680806106132,1965,
37680806108534,1965,
37680806112445,1965,
37680806117709,1965,
37680980101535,1965,50000
37680980102590,1965,
37680980102608,1965,
37680980107862,1965,
37680980107870,1965,
37680980131813,1965,
37680980141309,1965,
37680986038178,1965,
37680986038186,1965,
37680986038194,1965,
37680986038202,1965,
37680986038210,1965,
37680986038228,1965,
37680986038236,1965,
37680986038244,1965,
37680986038251,1965,
37680986038939,1965,
37680986038947,1965,
37680986066997,1965,
37680986093215,1965,
37680986102750,1965,
37680986105944,1965,
37680986107882,1965,
37680986110381,1965,
37680986111769,1965,
37680986116776,1965,
37681060111195,1965,
37681060127241,1965,
37681060137034,1965,
37681063730058,1965,
37681063731023,1965,
37681063732054,1965,
37681063732062,1965,
37681063735313,1965,
37681140115519,1965,
37681140131920,1965,
37681146038269,1965,
37681146038277,1965,
37681146038285,1965,
37681146038301,1965,
37681146096515,1965,
37681146096911,1965,
37681146109524,1965,
37681146116420,1965,
37681223730967,1965,
37681223732179,1965,
37681223732195,1965,
37681300128793,1965,
37681300128819,1965,
37681300132548,1965,
37681300139063,1965,
37681303730066,1965,
37681303730702,1965,
37681303731262,1965,
37681303731486,1965,
37681303731536,1965,
37681303731692,1965,
37681303731809,1965,
37681303732336,1965,
37681303732559,1965,
37681303732625,1965,
37681303732732,1965,
37681303734548,1965,
37681303734761,1965,
37681303737905,1965,
37681556117303,1965,
37681630128421,1965,
37681630137109,1965,
37681630138156,1965,
37681630138628,1965,
37681630139402,1965,
37681633731239,1965,
37681636038327,1965,
37681636105845,1965,
37681713733219,1965,
37681893731072,1965,
37681896038343,1965,
37681896038350,1965,
37681896038368,1965,
37681896038376,1965,
37681896038384,1965,
37681896038392,1965,
37681896085047,1965,
37681896107742,1965,
37681896110092,1965,
37681896120901,1965,
37681970132290,1965,
37681970132431,1965,
37681970132951,1965,
37681970134155,1965,
37681970136408,1965,
37681976038400,1965,
37681976038418,1965,
37681976038434,1965,
37681976038442,1965,
37681976038459,1965,
37681976038467,1965,
37681976038475,1965,
37681976038509,1965,
37681976038517,1965,
37681976038525,1965,
37681976038533,1965,
37681976038541,1965,
37681976038558,1965,
37681976038566,1965,
37681976038574,1965,
37681976070833,1965,
37681976098446,1965,
37681976111207,1965,
37682050141499,1965,
37682050141812,1965,
37682056038608,1965,
37682056038624,1965,
37682056038632,1965,
37682056038657,1965,
37682056038665,1965,
37682056038673,1965,
37682130123224,1965,
37682130126995,1965,
37682130127084,1965,
37682130136978,1965,
37682130138636,1965,
37682133730991,1965,
37682133734878,1965,
37682136038681,1965,
37682136038699,1965,
37682136085054,1965,
37682136097190,1965,
37682210101360,1965,
37682216038731,1965,
37682216038749,1965,
37682216038756,1965,
37682216038764,1965,
37682216038772,1965,
37682216038780,1965,
37682216038798,1965,
37682216038806,1965,
37682216038814,1965,
37682216108559,1965,
37682960102822,1965,
37682960108332,1965,
37682960111187,1965,
37682960116475,1965,
37682960116764,1965,
37682960118935,1965,
37682960129056,1965,
37682960141390,1965,
37682963730074,1965,
37682963730819,1965,
37682963731528,1965,
37682963735842,1965,
37682963735867,1965,
37682966038970,1965,
37682966038988,1965,
37682966038996,1965,
37682966039002,1965,
37682966039010,1965,
37682966070841,1965,
37682966070858,1965,
37682966070866,1965,
37682966085088,1965,
37682966093223,1965,
37682966093231,1965,
37682966095053,1965,
37682966097208,1965,
37682966097216,1965,
37682966099444,1965,
37682966106520,1965,
37682966107460,1965,
37682966109300,1965,
37682966109318,1965,
37682966109326,1965,
37682966110878,1965,
37682966110886,1965,
37682966111306,1965,
37682966111314,1965,
37682966114854,1965,
37682966117469,1965,
37683040102178,1965,
37683040131250,1965,
37683040131268,1965,
37683043735958,1965,
37683043735974,1965,
37683046039028,1965,
37683046039036,1965,
37683046105555,1965,
37683046105563,1965,
37683046107999,1965,
37683046110720,1965,
37683126039051,1965,
37683380101204,1965,
37683380101345,1965,
37683380106732,1965,
37683380106799,1965,
37683380107078,1965,
37683380107086,1965,
37683380107094,1965,
37683380107102,1965,
37683380107177,1965,
37683380107219,1965,
37683380107482,1965,
37683380107573,1965,
